Equipment Name;Equipment ID;Path Length;Lieu Path;ID Path
"Card L";100053;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 6 (AVT 108)";"6676>6682>6684>6762>6865>6899"
"Card L";100067;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 7 (AVT 108)";"6676>6682>6684>6762>6865>6900"
"Card L";100582;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 8 (AVT 108)";"6676>6682>6684>6762>6865>7018"
"Card L";100595;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 9 (AVT 108)";"6676>6682>6684>6762>6865>7019"
"Card L";99897;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 1 (AVT 108)";"6676>6682>6684>6762>6864>6887"
"Card L";99910;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 2 (AVT 108)";"6676>6682>6684>6762>6864>6888"
"Card L";99923;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 3 (AVT 108)";"6676>6682>6684>6762>6864>6889"
"Card L";99936;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 4 (AVT 108)";"6676>6682>6684>6762>6864>6890"
"Card L";99949;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 5 (AVT 108)";"6676>6682>6684>6762>6864>6891"
"Card L";99962;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 6 (AVT 108)";"6676>6682>6684>6762>6864>6892"
"Card L";99975;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 7 (AVT 108)";"6676>6682>6684>6762>6864>6893"
"Card L";100542;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 8 (AVT 108)";"6676>6682>6684>6762>6864>7015"
"Card L";100555;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 9 (AVT 108)";"6676>6682>6684>6762>6864>7016"
"Card L";99806;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 1 (7202)";"6676>6682>6684>6762>6863>6880"
"Card L";100568;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 10 (BC 7202)";"6676>6682>6684>6762>6864>7017"
"Card L";99832;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 3 (FUSION THRU 11202)";"6676>6682>6684>6762>6863>6882"
"Card L";99819;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 2 (FUSION THRU 11202)";"6676>6682>6684>6762>6863>6881"
"Card L";99845;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 4 (A&B Fusion thru 11202)";"6676>6682>6684>6762>6863>6883"
"Card L";99858;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 5";"6676>6682>6684>6762>6863>6884"
"Card L";99871;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 6";"6676>6682>6684>6762>6863>6885"
"Card L";100518;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 8 (Building 11)";"6676>6682>6684>6762>6863>7013"
"Card L";99884;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 7 (AVT 115 / ESPN Suite)";"6676>6682>6684>6762>6863>6886"
"Card L";99306;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 10 - Ashe Courtside";"6676>6678>6707>6708>6703>6704"
"Card L";99355;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 05A - Armstrong";"6676>6678>6707>6708>6703>6706"
"Card L";99396;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 6>Cabinet 6310>Box 5";"6676>6682>6684>6713>6717>6922"
"Card L";101058;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 001A";"6676>6678>6707>6708>6703>6918"
"Card L";101051;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 01";"6676>6678>6707>6708>6703>7072"
"Card L";101071;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 02";"6676>6678>6707>6708>6703>7073"
"Card L";101084;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 03";"6676>6678>6707>6708>6703>7074"
"Card L";101098;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 04";"6676>6678>6707>6708>6703>7075"
"Card L";101110;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 05B";"6676>6678>6707>6708>6703>7076"
"Card L";100998;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 06";"6676>6678>6707>6708>6703>7077"
"Card L";101012;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 07";"6676>6678>6707>6708>6703>7078"
"Card L";101123;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 11";"6676>6678>6707>6708>6703>7081"
"Card L";101025;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 08";"6676>6678>6707>6708>6703>7079"
"Card L";101038;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 09";"6676>6678>6707>6708>6703>7080"
"Card L";101136;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 12";"6676>6678>6707>6708>6703>7082"
"Card L (1331 WALL-Card D)";100810;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 1";"6676>6682>6684>6762>6861>6866"
"Card M";100811;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 1";"6676>6682>6684>6762>6861>6866"
"Card M";100499;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 10";"6676>6682>6684>6762>6862>7012"
"Card M";100486;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 9 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>7011"
"Card M";100473;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 8 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>7010"
"Card M";99648;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 3";"6676>6682>6684>6762>6861>6868"
"Card M";100506;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 7 (AVT 115 / ESPN Suite)";"6676>6682>6684>6762>6863>6886"
"Card M";99661;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 4";"6676>6682>6684>6762>6861>6869"
"Card M";99675;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 5";"6676>6682>6684>6762>6861>6870"
"Card M";99794;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 7 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>6879"
"Card M";99781;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 6 (JBAVT-1 Cab C)";"6676>6682>6684>6762>6862>6878"
"Card M";99768;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 5";"6676>6682>6684>6762>6862>6877"
"Card M";99755;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 4";"6676>6682>6684>6762>6862>6876"
"Card M";99741;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 3 (6310.2 B#1)";"6676>6682>6684>6762>6862>6875"
"Card M";99728;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 2";"6676>6682>6684>6762>6862>6874"
"Card M";99715;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.02>Box 1 (WCamp JBB Court Boxes)";"6676>6682>6684>6762>6862>6873"
"Card M";100530;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 9";"6676>6682>6684>6762>6863>7014"
"Card M";100135;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 6>Cabinet 6310>Box 1";"6676>6682>6684>6713>6717>6915"
"Card M";100797;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 11";"6676>6682>6684>6762>6861>7093"
"Card M";100437;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 8";"6676>6682>6684>6762>6861>7007"
"Card M";100450;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 9 (6310 Cab A Box#6)";"6676>6682>6684>6762>6861>7008"
"Card M";99688;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 6 (JBAVT1 Cab C)";"6676>6682>6684>6762>6861>6871"
"Card M";99701;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.01>Box 7";"6676>6682>6684>6762>6861>6872"
"Card M";100519;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 8 (Building 11)";"6676>6682>6684>6762>6863>7013"
"Card M";99859;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 5";"6676>6682>6684>6762>6863>6884"
"Card M";99846;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 4 (A&B Fusion thru 11202)";"6676>6682>6684>6762>6863>6883"
"Card M";99820;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 2 (FUSION THRU 11202)";"6676>6682>6684>6762>6863>6881"
"Card M";99833;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 3 (FUSION THRU 11202)";"6676>6682>6684>6762>6863>6882"
"Card M";100569;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 10 (BC 7202)";"6676>6682>6684>6762>6864>7017"
"Card M";99807;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.03>Box 1 (7202)";"6676>6682>6684>6762>6863>6880"
"Card M";100556;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 9 (AVT 108)";"6676>6682>6684>6762>6864>7016"
"Card M";100543;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 8 (AVT 108)";"6676>6682>6684>6762>6864>7015"
"Card M";99976;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 7 (AVT 108)";"6676>6682>6684>6762>6864>6893"
"Card M";99963;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 6 (AVT 108)";"6676>6682>6684>6762>6864>6892"
"Card M";99950;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 5 (AVT 108)";"6676>6682>6684>6762>6864>6891"
"Card M";99937;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 4 (AVT 108)";"6676>6682>6684>6762>6864>6890"
"Card M";99924;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 3 (AVT 108)";"6676>6682>6684>6762>6864>6889"
"Card M";99911;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 2 (AVT 108)";"6676>6682>6684>6762>6864>6888"
"Card M";99898;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.04>Box 1 (AVT 108)";"6676>6682>6684>6762>6864>6887"
"Card M";100596;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 9 (AVT 108)";"6676>6682>6684>6762>6865>7019"
"Card M";100583;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 8 (AVT 108)";"6676>6682>6684>6762>6865>7018"
"Card M";100068;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 7 (AVT 108)";"6676>6682>6684>6762>6865>6900"
"Card M";100054;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 6 (AVT 108)";"6676>6682>6684>6762>6865>6899"
"Card M";100041;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 5 (AVT 108)";"6676>6682>6684>6762>6865>6898"
"Card M";100028;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 4 (AVT 108)";"6676>6682>6684>6762>6865>6897"
"Card M";100015;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 3 (AVT 108)";"6676>6682>6684>6762>6865>6896"
"Card M";100002;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 2 (AVT 108)";"6676>6682>6684>6762>6865>6895"
"Card M";99989;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.05>Box 1 (AVT 108)";"6676>6682>6684>6762>6865>6894"
"Card M";100092;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.10>Box 2";"6676>6682>6684>6762>6909>6911"
"Card M";100635;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.06>Box 8 (AVT 108)";"6676>6682>6684>6762>7020>7024"
"Card M";100771;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 2";"6676>6724>7057>7058>7056>7060"
"Card M";100757;5;"US Open>Outer Courts>AVT 115>AVT 115>BC - 115.1>Box 1";"6676>6724>7057>7058>7056>7059"
"Card M";101284;5;"US Open>International TV Compound>Int'l Broadcast Building>JBAVT-2-108>RACK 3>Box 3";"6676>7119>7120>7147>7155>7181"
"Card M";100294;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.2>Box 2";"6676>6724>6962>6963>6980>6987"
"Card M";100843;5;"US Open>Stadium 17 Zone>Stadium 17>Patchroom AVT - 122>AVT-122 RACK 1>Box 02";"6676>6722>6801>6808>7097>7100"
"Card M";100832;5;"US Open>Stadium 17 Zone>Stadium 17>Patchroom AVT - 122>AVT-122 RACK 1>Box 01";"6676>6722>6801>6808>7097>7099"
"Card M";99510;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 4";"6676>6723>6750>6751>6757>6761"
"Card M";99514;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 2";"6676>6723>6750>6751>6757>6759"
"Card M";99478;5;"US Open>Grandstand Stadium Zone>Grandstand Stadium Build.>BC IT Patch Room 1305>BC 1305.1>JBB Box 1";"6676>6723>6750>6751>6757>6758"
"Card M";101166;5;"US Open>ITC Chase Center>ITC Chase Building>Patchroom UMP Room Level 1>UMP ROOM>Box 2";"6676>6721>7102>7211>7212>7214"
"Card M";101153;5;"US Open>ITC Chase Center>ITC Chase Building>Patchroom UMP Room Level 1>UMP ROOM>Box 1";"6676>6721>7102>7211>7212>7213"
"Card M";99430;3;"US Open>Campus Positions>Fountain Plaza>JBB Fountain West ESPN";"6676>6720>6725>6731"
"Card M";99442;3;"US Open>Campus Positions>Fountain Plaza>JBB Fountain East INET";"6676>6720>6725>6732"
"Card M";100670;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 1";"6676>6683>6812>6827>7026>7027>7028"
"Card M";100651;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 4";"6676>6683>6812>6829>6851>6856"
"Card M";99556;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 3";"6676>6683>6812>6829>6851>6855"
"Card M";99542;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 2";"6676>6683>6812>6829>6851>6854"
"Card M";99529;5;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Patchroom 1118  &  1119>BC 1118.1>Box 1";"6676>6683>6812>6829>6851>6853"
"Card M";100622;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.06>Box 7 (AVT 108)";"6676>6682>6684>6762>7020>7023"
"Card M";100609;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.06>Box 6 (AVT 108)";"6676>6682>6684>6762>7020>7022"
"Card M";100648;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>PATCHROOM 1108>1108.07>Box 9";"6676>6682>6684>6762>7021>7025"
"Card M";100683;6;"US Open>Louis Armstrong Zone>Louis Armstrong Build.>Entertainment Level 4>Patchroom 4304.1>BC 4304.1>Box 2 (to BC 1118.1 ??)";"6676>6683>6812>6827>7026>7027>7029"
"Card M";101137;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 12";"6676>6678>6707>6708>6703>7082"
"Card M";101039;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 09";"6676>6678>6707>6708>6703>7080"
"Card M";101026;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 08";"6676>6678>6707>6708>6703>7079"
"Card M";101124;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 11";"6676>6678>6707>6708>6703>7081"
"Card M";101013;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 07";"6676>6678>6707>6708>6703>7078"
"Card M";100999;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 06";"6676>6678>6707>6708>6703>7077"
"Card M";101111;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 05B";"6676>6678>6707>6708>6703>7076"
"Card M";101085;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 03";"6676>6678>6707>6708>6703>7074"
"Card M";101072;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 02";"6676>6678>6707>6708>6703>7073"
"Card M";101052;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 01";"6676>6678>6707>6708>6703>7072"
"Card M";101059;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 001A";"6676>6678>6707>6708>6703>6918"
"Card M";99397;5;"US Open>Arthur Ashe Zone>Arthur Ashe Stadium>Ashe Level 6>Cabinet 6310>Box 5";"6676>6682>6684>6713>6717>6922"
"Card M";99356;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 05A - Armstrong";"6676>6678>6707>6708>6703>6706"
"Card M";99307;5;"US Open>ZONE JBAVT-1>JBAVT-1>JBAVT-1 Stump>Stump Cabinet C>Box 10 - Ashe Courtside";"6676>6678>6707>6708>6703>6704"
"CC - CD";101193;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"CCU 10A - CCU 10B";101260;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 1A - CCU 1B";99379;2;"US Open>TV COMPOUND>CER";"6676>6677>6700"
"CCU 1A - CCU 1B";99311;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 2A - CCU 2B";99312;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 2A - CCU 2B";99380;2;"US Open>TV COMPOUND>CER";"6676>6677>6700"
"CCU 3A - CCU 3B";99381;2;"US Open>TV COMPOUND>CER";"6676>6677>6700"
"CCU 3A - CCU 3B";99313;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 4A - CCU 4B";99382;2;"US Open>TV COMPOUND>CER";"6676>6677>6700"
"CCU 5A - CCU 5B";99383;2;"US Open>TV COMPOUND>CER";"6676>6677>6700"
"CCU 5A - CCU 5B";99316;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 6A - CCU 6B";99317;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 6A - CCU 6B";99385;2;"US Open>TV COMPOUND>CER";"6676>6677>6700"
"CCU 7A - CCU 7B";101177;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 7C - CCU 7D";101178;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 8A - CCU 8B";101179;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 9A - CCU 9B";101258;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CCU 9C - CCU 9D";101259;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 1";"6676>6678>7218>7219>6699"
"CE - CF";101194;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"CG - CH";101195;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"CJ - CK";101196;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"CL - CM";101197;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"D";100218;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.1>Box 1";"6676>6724>6962>6963>6979>6981"
"D";100272;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.2>Box 1";"6676>6724>6962>6963>6980>6986"
"D";100313;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>AVT 7202.2>Box 1";"6676>6724>6998>6999>7000>7002"
"D";100195;5;"US Open>Outer Courts>Rm 11202>Room 11202>AVT 11202.2>JBA Box 2";"6676>6724>6962>6963>6964>6966"
"D";100185;5;"US Open>Outer Courts>Rm 11202>Room 11202>AVT 11202.2>JBA Box 1";"6676>6724>6962>6963>6964>6965"
"D";100243;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.1>Box 3";"6676>6724>6962>6963>6979>6983"
"D";100229;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.1>Box 2";"6676>6724>6962>6963>6979>6982"
"D";100159;3;"US Open>Outer Courts>Court 10>JBB 10.1 S";"6676>6724>6932>6948"
"D";100256;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.1>Box 4";"6676>6724>6962>6963>6979>6984"
"D";100903;5;"US Open>International TV Compound>Int'l Broadcast Building>JBAVT-2-108>RACK 3>Box 4";"6676>7119>7120>7147>7155>7182"
"D";100366;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 4";"6676>6724>6998>6999>7001>7006"
"D";100353;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 3";"6676>6724>6998>6999>7001>7005"
"D";100338;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 2";"6676>6724>6998>6999>7001>7004"
"D";100324;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 1 (???????)";"6676>6724>6998>6999>7001>7003"
"DA - DB";101198;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"DC - DD";101199;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"DE - DF";101200;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"DG - DH";101201;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"DJ - DK";101202;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"DL - DM";101203;4;"US Open>ZONE JBAVT-1>Double Stack CER>Double Stack CER>Double Stack Rack 2";"6676>6678>7218>7219>7217"
"E";100325;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 1 (???????)";"6676>6724>6998>6999>7001>7003"
"E";100339;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 2";"6676>6724>6998>6999>7001>7004"
"E";100354;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 3";"6676>6724>6998>6999>7001>7005"
"E";100367;5;"US Open>Outer Courts>Bldg 7 AVT 7202>AVT 7202>BC 7202.3>Box 4";"6676>6724>6998>6999>7001>7006"
"E";100257;5;"US Open>Outer Courts>Rm 11202>Room 11202>BC - 11202.1>Box 4";"6676>6724>6962>6963>6979>6984"
